Motif,Pays Origine,Pays Destination,Distance,Facteur d'extrapolation
Domicile,Luxembourg,Luxembourg,9.9,128.5260812
Domicile,Luxembourg,Luxembourg,0.2,131.1097197
Domicile,Luxembourg,Luxembourg,1.9,15.49902431
Domicile,Luxembourg,Luxembourg,45.4,20.29139559
Domicile,Luxembourg,Luxembourg,0.6,21.15196241
Domicile,Luxembourg,Luxembourg,28.1,24.0699562
Domicile,Luxembourg,Luxembourg,18.8,98.62249863
Domicile,Luxembourg,Luxembourg,1.4,3.497671902
Domicile,Luxembourg,Luxembourg,0.9,18.58496902
Domicile,Luxembourg,Luxembourg,0.9,19.80294306
Domicile,Luxembourg,Luxembourg,2.7,42.30392482
Domicile,Luxembourg,Luxembourg,2.2,97.40944132
Domicile,Luxembourg,Luxembourg,1.4,2.802383568
Domicile,Luxembourg,Luxembourg,23.6,17.37747347
Domicile,Luxembourg,Luxembourg,1.5,17.44960191
Domicile,Luxembourg,Luxembourg,1.8,22.90909091
Domicile,Luxembourg,Luxembourg,1.9,25.95898977
Domicile,Luxembourg,Luxembourg,16.7,31.4128061
Domicile,Luxembourg,Luxembourg,25.5,33.06443782
Domicile,Luxembourg,Luxembourg,6.8,34.87048474
Domicile,Luxembourg,Luxembourg,1.7,36.28912682
Domicile,Luxembourg,Luxembourg,13,93.39089216
Domicile,Luxembourg,Luxembourg,1.2,8.645281037
Domicile,Luxembourg,Luxembourg,10.6,16.60649438
Domicile,Luxembourg,Luxembourg,1.1,17.68441624
Domicile,Luxembourg,Luxembourg,1.4,27.68750654
Domicile,Luxembourg,Luxembourg,28.5,10.83851373
Domicile,Luxembourg,Luxembourg,0.2,3.722259468
Domicile,Luxembourg,Luxembourg,19.7,4.079710647
Domicile,Luxembourg,Luxembourg,0.8,7.333914195
Domicile,Luxembourg,Luxembourg,0.8,10.15276315
Domicile,Luxembourg,Luxembourg,7.5,10.45677772
Domicile,Luxembourg,Luxembourg,3.2,13.55260808
Domicile,Luxembourg,Luxembourg,4.9,15.77113285
Domicile,Na,Luxembourg,0.7,21.58044353
Domicile,Luxembourg,Luxembourg,0.8,25.56778594
Domicile,Luxembourg,Luxembourg,Na,32.46981377
Domicile,Luxembourg,Luxembourg,1.2,44.33676314
Domicile,Luxembourg,Luxembourg,3.3,58.13716721
Domicile,Luxembourg,Luxembourg,3,124.5257339
Domicile,Luxembourg,Luxembourg,3,10.83851373
Domicile,Luxembourg,Luxembourg,0.8,22.40733538
Domicile,Luxembourg,Luxembourg,3.6,54.21913668
Domicile,Luxembourg,Luxembourg,0.1,4.830287736
Domicile,Luxembourg,Luxembourg,8,10.97842663
Domicile,Luxembourg,Luxembourg,4,18.0791312
Domicile,Luxembourg,Luxembourg,Na,34
Domicile,Luxembourg,Luxembourg,0.2,49.85216029
Domicile,Luxembourg,Luxembourg,24.7,50.50440318
Domicile,Luxembourg,Luxembourg,26.7,7.828709455
Domicile,Luxembourg,Luxembourg,18.4,8.769093349
Domicile,Luxembourg,Luxembourg,0.5,13.63845058
Domicile,Luxembourg,Luxembourg,1.5,14.98612547
Domicile,Luxembourg,Luxembourg,2.7,17.64198789
Domicile,Luxembourg,Luxembourg,Na,18.14792875
Domicile,Luxembourg,Luxembourg,Na,19.54081619
Domicile,Luxembourg,Luxembourg,3.8,21.58044353
Domicile,Luxembourg,Luxembourg,2.7,22.9887552
Domicile,Luxembourg,Luxembourg,2.8,53.55326905
Domicile,Luxembourg,Luxembourg,70.9,113.8680217
Domicile,Luxembourg,Luxembourg,Na,142.2656115
Domicile,Luxembourg,Luxembourg,17.6,161.8334226
Domicile,Luxembourg,Luxembourg,1,35.55231182
Domicile,Luxembourg,Luxembourg,0.8,5.291540274
Domicile,Luxembourg,Luxembourg,2.3,6.370421322
Domicile,Luxembourg,Luxembourg,1.3,7.2
Domicile,Luxembourg,Luxembourg,0.8,8.105618081
Domicile,Luxembourg,Luxembourg,0.5,9.002345203
Domicile,Luxembourg,Luxembourg,0.1,9.843652695
Domicile,Luxembourg,Luxembourg,0.8,10.22227649
Domicile,Luxembourg,Luxembourg,0.2,11.47774182
Domicile,Luxembourg,Luxembourg,1.6,13.43205472
Domicile,Luxembourg,Luxembourg,1.4,13.49376202
Domicile,Luxembourg,Luxembourg,11.1,13.65775832
Domicile,Luxembourg,Luxembourg,0.2,14.76547904
Domicile,Luxembourg,Luxembourg,74,16.3623869
Domicile,Luxembourg,Luxembourg,0.6,17.64198789
Domicile,Luxembourg,Luxembourg,0.1,18.09495698
Domicile,Luxembourg,Luxembourg,3.6,20.94830903
Domicile,Luxembourg,Luxembourg,0.6,22.70298292
Domicile,Luxembourg,Luxembourg,0.5,24.71750654
Domicile,Luxembourg,Luxembourg,1.5,24.83289611
Domicile,Luxembourg,Luxembourg,0.8,28.58106725
Domicile,Luxembourg,Luxembourg,1.7,37.53485317
Domicile,Luxembourg,Luxembourg,1.1,55.31323331
Domicile,Luxembourg,Luxembourg,3,64.78349275
Domicile,Luxembourg,Luxembourg,0.1,79.71654354
Domicile,Luxembourg,Luxembourg,1.1,97.40944132
Domicile,Luxembourg,Luxembourg,3.2,106.8691839
Domicile,Luxembourg,Luxembourg,1.2,183.9790195
Domicile,Luxembourg,Luxembourg,26,11.48006687
Domicile,Luxembourg,Luxembourg,9.4,12.08993232
Domicile,Luxembourg,Luxembourg,10,17.22505006
Domicile,Luxembourg,Luxembourg,0.2,26.29729819
Domicile,Luxembourg,Luxembourg,Na,8.023381464
Domicile,Luxembourg,Luxembourg,0.8,8.428219135
Domicile,Luxembourg,Luxembourg,6.6,20.55686613
Domicile,Luxembourg,Luxembourg,1.4,21.8616889
Domicile,Luxembourg,Luxembourg,Na,22.21538133
Domicile,Luxembourg,Luxembourg,0.3,69.65785337
Domicile,Luxembourg,Luxembourg,3,10.83851373
Domicile,Luxembourg,Luxembourg,0.4,2.828952582
Domicile,Luxembourg,Luxembourg,23.7,3.725814578
Domicile,Luxembourg,Luxembourg,1.8,4.870573663
Domicile,Luxembourg,Luxembourg,9.9,7.24383599
Domicile,Luxembourg,Luxembourg,1.5,8.167649289
Domicile,Luxembourg,Luxembourg,Na,14.21933879
Domicile,Luxembourg,Luxembourg,13.9,28.58280708
Domicile,Luxembourg,Luxembourg,Na,97.05843497
Domicile,Luxembourg,Luxembourg,1.1,6.416031847
Domicile,Luxembourg,Luxembourg,0.2,9.705801248
Domicile,Luxembourg,Luxembourg,1.2,120.4038595
Domicile,Luxembourg,Luxembourg,2.1,1.185401502
Domicile,Luxembourg,Luxembourg,2.1,1.319023995
Domicile,Luxembourg,Luxembourg,2.1,2.453278566
Domicile,Luxembourg,Luxembourg,0.2,9.040150276
Domicile,Luxembourg,Luxembourg,1.4,9.040150276
Domicile,Luxembourg,Luxembourg,2.1,12.74865947
Domicile,Luxembourg,Luxembourg,0.8,18.80760775
Domicile,Luxembourg,Luxembourg,28.3,20.1520422
Domicile,Luxembourg,Luxembourg,3,26.66110423
Domicile,Luxembourg,Luxembourg,1.1,32.9904521
Domicile,Luxembourg,Luxembourg,1.7,39.00135664
Domicile,Luxembourg,Luxembourg,3.5,49.66579222
Domicile,Luxembourg,Luxembourg,0.7,64.27335906
Domicile,Luxembourg,Luxembourg,1.6,64.78349275
Domicile,Luxembourg,Luxembourg,7.2,12.02377561
Domicile,Luxembourg,Luxembourg,0.8,20.70288941
Domicile,Luxembourg,Luxembourg,7.2,27.68983784
Domicile,Luxembourg,Luxembourg,12.9,10.10236157
Domicile,Allemagne,Luxembourg,51,3.099888651
Domicile,Luxembourg,Luxembourg,11.9,27.54932365
Domicile,Luxembourg,Luxembourg,23.2,73.03248915
Domicile,Luxembourg,Luxembourg,1.7,10.10236157
Domicile,Luxembourg,Luxembourg,0.8,40.89884795
Domicile,Luxembourg,Luxembourg,1.7,1.686373008
Domicile,Luxembourg,Luxembourg,0.1,25.30449657
Domicile,Luxembourg,Luxembourg,1.6,3.766326879
Domicile,Luxembourg,Luxembourg,0.2,12.99304912
Domicile,Luxembourg,Luxembourg,0.6,20.74096526
Domicile,Luxembourg,Luxembourg,0,30.60169638
Domicile,Luxembourg,Luxembourg,0.7,45.26017943
Domicile,Luxembourg,Luxembourg,1.5,58.6933515
Domicile,Luxembourg,Luxembourg,6.2,68.31022979
Domicile,Luxembourg,Luxembourg,0.2,80.37295085
Domicile,Luxembourg,Luxembourg,0.8,133.0719321
Domicile,Luxembourg,Luxembourg,0.2,1.994540732
Domicile,Luxembourg,Luxembourg,1.6,64.78349275
Domicile,Luxembourg,Luxembourg,1.7,69.93285968
Domicile,Luxembourg,Luxembourg,1.2,10.2038947
Domicile,Luxembourg,Luxembourg,1.5,11.5039093
Domicile,Luxembourg,Luxembourg,1.3,19.83567176
Domicile,Luxembourg,Luxembourg,9,61.93086265
Domicile,Luxembourg,Luxembourg,1.7,10.47415452
Domicile,Luxembourg,Luxembourg,3.6,13.64311738
Domicile,Luxembourg,Luxembourg,6.3,47.89984255
Domicile,Luxembourg,Luxembourg,1.2,67.46459463
Domicile,Luxembourg,Luxembourg,1.1,109.4739892
Domicile,Luxembourg,Luxembourg,1,49.09380321
Essence,Luxembourg,Luxembourg,2,103.2060474
Essence,Luxembourg,Luxembourg,2,108.2877696
Étude,Luxembourg,Luxembourg,22,50.01393441
Étude,Luxembourg,Luxembourg,17.9,6.239189286
Étude,Luxembourg,Luxembourg,3.1,57.43833716
Étude,Luxembourg,Luxembourg,2,10.39864881
Étude,Luxembourg,Luxembourg,Na,46.15577338
Étude,Luxembourg,Luxembourg,36.2,4.44398606
Étude,Luxembourg,Luxembourg,38,5.967395181
Étude,Luxembourg,Luxembourg,24.8,23.71775015
Étude,Luxembourg,Luxembourg,1.1,2.068994358
Étude,Luxembourg,Luxembourg,0.6,14.35942396
Étude,Luxembourg,Luxembourg,49.9,2.581299171
Étude,Luxembourg,Luxembourg,59.3,4.271971079
Étude,Luxembourg,Luxembourg,34.7,6.24252533
Étude,Luxembourg,Luxembourg,5,19.22861431
Étude,Luxembourg,Luxembourg,43.8,59.85699108
Étude,Luxembourg,Luxembourg,60.4,8.475305182
Étude,Luxembourg,Luxembourg,52.6,9.252952032
Étude,Luxembourg,Luxembourg,9.9,19.5279111
Étude,Luxembourg,Luxembourg,17.4,35.61125549
Étude,Luxembourg,Luxembourg,35.4,1.674103014
Étude,Luxembourg,Luxembourg,46.2,3.799032327
Étude,Luxembourg,Luxembourg,38.9,4.022688131
Étude,Luxembourg,Luxembourg,18.8,5.959976629
Étude,Luxembourg,Luxembourg,51.6,6.362129695
Étude,Luxembourg,Luxembourg,22.4,8.622169812
Étude,Luxembourg,Luxembourg,Na,10.55106929
Étude,Luxembourg,Luxembourg,63.1,24.31512313
Étude,Luxembourg,Luxembourg,12.3,2.794024581
Étude,Luxembourg,Luxembourg,6.8,12.80482939
Étude,Luxembourg,Luxembourg,0.7,20.8410705
Étude,Luxembourg,Luxembourg,14.7,23.90816723
Étude,Luxembourg,Luxembourg,Na,203.429342
Étude,Luxembourg,Luxembourg,Na,207.5295128
Étude,Luxembourg,Luxembourg,1.6,3.025789679
Étude,Luxembourg,Luxembourg,0.7,14.47367082
Étude,Luxembourg,Luxembourg,18.1,61.58793653
Étude,Luxembourg,Luxembourg,25,2.22312813
Étude,Luxembourg,Luxembourg,26.5,6.018289436
Étude,Luxembourg,Luxembourg,5.2,11.36315145
Étude,Luxembourg,Luxembourg,57.1,1.7061645
Étude,Luxembourg,Luxembourg,1.4,1.926296931
Étude,Luxembourg,Luxembourg,1.5,4.106576826
Étude,Luxembourg,Luxembourg,15.6,4.817834989
Étude,Luxembourg,Luxembourg,20.2,5.3855692
Étude,Luxembourg,Luxembourg,0.2,5.573818296
Étude,Luxembourg,Luxembourg,33,5.633853429
Étude,Luxembourg,Luxembourg,26.4,6.355844825
Étude,Luxembourg,Luxembourg,34.5,7.658344212
Étude,Luxembourg,Luxembourg,Na,7.697807657
Étude,Luxembourg,Luxembourg,2.9,8.531560841
Étude,Luxembourg,Luxembourg,0.9,9.163941673
Étude,Luxembourg,Luxembourg,39,13.81210549
Étude,Luxembourg,Luxembourg,46.3,13.91477865
Étude,Luxembourg,Luxembourg,18.3,15.05504717
Étude,Luxembourg,Luxembourg,0,23.19972453
Étude,Luxembourg,Luxembourg,22.6,23.63079036
Étude,Luxembourg,Luxembourg,34.6,25.45355141
Étude,Luxembourg,Luxembourg,Na,28
Étude,Luxembourg,Luxembourg,Na,28.6219763
Étude,Luxembourg,Luxembourg,23,28.74362945
Étude,Luxembourg,Luxembourg,34.5,30.55616345
Étude,Luxembourg,Luxembourg,36.2,47.58765648
Étude,Luxembourg,Luxembourg,Na,76.37678541
Étude,Luxembourg,Luxembourg,16.7,88.04182645
Étude,Luxembourg,Luxembourg,1.2,114.5663173
Étude,Luxembourg,Luxembourg,Na,14.04418086
Étude,Luxembourg,Luxembourg,20.2,14.47367082
Étude,Luxembourg,Luxembourg,30.8,2.241349726
Étude,Luxembourg,Luxembourg,27.2,3.699288054
Étude,Luxembourg,Luxembourg,8.4,4.830287736
Étude,Luxembourg,Luxembourg,1.7,5.465802105
Étude,Luxembourg,Luxembourg,27.2,6.84429471
Étude,Luxembourg,Luxembourg,0.6,13.7010775
Étude,Luxembourg,Luxembourg,27.2,15.01557547
Étude,Luxembourg,Luxembourg,12.4,19.44110689
Étude,Luxembourg,Luxembourg,45,22.51016414
Étude,Luxembourg,Luxembourg,1.2,26.46298184
Étude,Luxembourg,Luxembourg,19.3,36.83648152
Étude,Luxembourg,Luxembourg,0.5,117.3891019
Étude,Luxembourg,Luxembourg,52.7,3.130196073
Étude,Luxembourg,Luxembourg,1.3,13.35764346
Étude,Luxembourg,Luxembourg,5,21.17201773
Étude,Luxembourg,Luxembourg,32.4,2.126079603
Étude,Luxembourg,Luxembourg,24.9,2.44202874
Étude,Luxembourg,Luxembourg,26.8,2.938786089
Étude,Luxembourg,Luxembourg,1.3,3.381228142
Étude,Luxembourg,Luxembourg,11.3,3.42751838
Étude,Luxembourg,Luxembourg,32.8,3.898963809
Étude,Luxembourg,Luxembourg,34,4.402369743
Étude,Luxembourg,Luxembourg,22.4,4.672503257
Étude,Luxembourg,Luxembourg,21.2,4.857435639
Étude,Luxembourg,Luxembourg,16,5.016149682
Étude,Luxembourg,Luxembourg,6,5.822483043
Étude,Luxembourg,Luxembourg,3.7,6.228192775
Étude,Luxembourg,Luxembourg,56,6.521927343
Étude,Luxembourg,Luxembourg,21.5,6.675635644
Étude,Luxembourg,Luxembourg,2,7.377281218
Étude,Luxembourg,Luxembourg,45.8,7.475649274
Étude,Luxembourg,Luxembourg,46.1,8.531560841
Étude,Luxembourg,Luxembourg,1.3,9.108942808
Étude,Luxembourg,Luxembourg,31,10.07309035
Étude,France,Luxembourg,26.1,12.80482939
Étude,Luxembourg,Luxembourg,37.7,12.93079454
Étude,Luxembourg,Luxembourg,31.1,13.04385469
Étude,Luxembourg,Luxembourg,20.8,13.77247815
Étude,Luxembourg,Luxembourg,Na,13.80738729
Étude,Luxembourg,Luxembourg,29.1,14.49177857
Étude,Luxembourg,Luxembourg,0.6,14.55935069
Étude,Luxembourg,Luxembourg,21.3,17.28124272
Étude,Luxembourg,Luxembourg,13.3,17.42253439
Étude,Luxembourg,Luxembourg,64,18.23634234
Étude,Luxembourg,Luxembourg,32.4,19.44110689
Étude,Luxembourg,Luxembourg,37.3,22.55300626
Étude,Luxembourg,Luxembourg,7.7,23.86644741
Étude,Luxembourg,Luxembourg,Na,31.66236288
Étude,Luxembourg,Luxembourg,Na,36.64296868
Étude,Luxembourg,Luxembourg,19.6,39.48283969
Étude,Luxembourg,Luxembourg,Na,42.55069611
Étude,Luxembourg,Luxembourg,35.6,45.82652692
Étude,Luxembourg,Luxembourg,Na,46.99424601
Étude,Luxembourg,Luxembourg,5.8,47.58037466
Étude,Luxembourg,Luxembourg,31.5,50.77539968
Étude,Luxembourg,Luxembourg,22.5,98.27760654
Étude,Luxembourg,Luxembourg,18.1,157.061016
Étude,Luxembourg,Luxembourg,34,8.652898077
Étude,Luxembourg,Luxembourg,24,13.35764346
Étude,Luxembourg,Luxembourg,0.5,35.47892597
Étude,Luxembourg,Luxembourg,Na,183.0378148
Étude,Luxembourg,Luxembourg,35.4,2.072677434
Étude,Luxembourg,Luxembourg,25.7,9.868145179
Étude,Luxembourg,Luxembourg,10.8,10.96562077
Étude,Luxembourg,Luxembourg,0.9,24.34043615
Étude,Luxembourg,Luxembourg,1.1,26.10473285
Étude,Luxembourg,Luxembourg,16,27.46186317
Étude,Luxembourg,Luxembourg,16.9,32.44633665
Étude,Luxembourg,Luxembourg,15.8,86.019372
Étude,Luxembourg,Luxembourg,0.6,95.54031614
Étude,Luxembourg,Luxembourg,15.1,139.6297697
Étude,Luxembourg,Luxembourg,4.8,60.39050232
Étude,Luxembourg,Luxembourg,1.4,2.318581905
Étude,Luxembourg,Luxembourg,13.7,2.689495121
Étude,Luxembourg,Luxembourg,29,2.889445397
Étude,Luxembourg,Luxembourg,0.3,3.218475016
Étude,Luxembourg,Luxembourg,2.7,3.237452463
Étude,Luxembourg,Luxembourg,26.8,3.306605018
Étude,Luxembourg,Luxembourg,Na,3.519681148
Étude,Luxembourg,Luxembourg,Na,3.519681148
Étude,Luxembourg,Luxembourg,12.9,3.628909397
Étude,Luxembourg,Luxembourg,4.8,3.663043109
Étude,Luxembourg,Luxembourg,2.1,3.679439654
Étude,Luxembourg,Luxembourg,25.4,3.79606557
Étude,Luxembourg,Luxembourg,9.5,3.945754923
Étude,Luxembourg,Luxembourg,31.1,4.529679932
Étude,Luxembourg,Luxembourg,28.8,4.85648545
Étude,Luxembourg,Luxembourg,0.5,4.910295344
Étude,Luxembourg,Luxembourg,34.9,5.420049769
Étude,Luxembourg,Luxembourg,1.3,5.773896359
Étude,Luxembourg,Luxembourg,1.3,5.773896359
Étude,Luxembourg,Luxembourg,24.4,6.793079764
Étude,Luxembourg,Luxembourg,28.5,7.342189302
Étude,Luxembourg,Luxembourg,8.9,7.561606357
Étude,Luxembourg,Luxembourg,65.9,8
Étude,Luxembourg,Luxembourg,27.4,8.93243653
Étude,Luxembourg,Luxembourg,23.8,9.066461406
Étude,Luxembourg,Luxembourg,32.3,9.751801155
Étude,Luxembourg,Luxembourg,2.1,10.45352063
Étude,Luxembourg,Luxembourg,8.5,10.56346988
Étude,Luxembourg,Luxembourg,25.7,10.6570814
Étude,Luxembourg,Luxembourg,21.1,11.28475773
Étude,Luxembourg,Luxembourg,7.3,11.50858168
Étude,Luxembourg,Luxembourg,20.7,12.6478409
Étude,Luxembourg,Luxembourg,22.6,12.80482939
Étude,Luxembourg,Luxembourg,24.9,12.82835361
Étude,Luxembourg,Luxembourg,24.9,12.82835361
Étude,Luxembourg,Luxembourg,27.5,14.60619131
Étude,Luxembourg,Luxembourg,26.8,16.85831174
Étude,Luxembourg,Luxembourg,9.5,17.93856919
Étude,Luxembourg,Luxembourg,2.1,21.73703795
Étude,Luxembourg,Luxembourg,Na,22.16066981
Étude,Luxembourg,Luxembourg,5.2,22.62877295
Étude,Luxembourg,Luxembourg,1.4,23.79385602
Étude,Luxembourg,Luxembourg,31.6,23.9233767
Étude,Luxembourg,Luxembourg,17.5,25.91519766
Étude,Luxembourg,Luxembourg,2,27.45057674
Étude,Luxembourg,Luxembourg,20.7,28.01369601
Étude,Luxembourg,Luxembourg,17.3,39.02631576
Étude,Luxembourg,Luxembourg,Na,46.15577338
Étude,Luxembourg,Luxembourg,20.1,52.94803011
Étude,Luxembourg,Luxembourg,10.9,54.68698252
Étude,Luxembourg,Luxembourg,Na,186.4063125
Étude,Luxembourg,Luxembourg,Na,14
Étude,Luxembourg,Luxembourg,5.2,24.73554597
Étude,Luxembourg,Luxembourg,0.2,3.799032327
Étude,Luxembourg,Luxembourg,26.4,1.48103399
Étude,Luxembourg,Luxembourg,35.2,1.53190127
Étude,Luxembourg,Luxembourg,18.4,2.820217777
Étude,Luxembourg,Luxembourg,12.2,2.9553591
Étude,Luxembourg,Luxembourg,29.5,2.987639218
Étude,Luxembourg,Luxembourg,26.7,2.987639218
Étude,Luxembourg,Luxembourg,21.7,2.987639218
Étude,Luxembourg,Luxembourg,13.9,2.987639218
Étude,Luxembourg,Luxembourg,25.1,2.992400989
Étude,Luxembourg,Luxembourg,28.8,3.119171047
Étude,Luxembourg,Luxembourg,28.8,3.119171047
Étude,Luxembourg,Luxembourg,5.7,3.142214902
Étude,Luxembourg,Luxembourg,2.3,3.142214902
Étude,Luxembourg,Luxembourg,33.4,3.678923401
Étude,Luxembourg,Luxembourg,4,3.776032506
Étude,Luxembourg,Luxembourg,19.2,3.9404788
Étude,Luxembourg,Luxembourg,30.2,3.991251347
Étude,Luxembourg,Luxembourg,4.8,4.012192957
Étude,Luxembourg,Luxembourg,37.7,4.034497516
Étude,Luxembourg,Luxembourg,14.9,4.195530552
Étude,Luxembourg,Luxembourg,8.8,4.326449038
Étude,Luxembourg,Luxembourg,11.4,4.651533927
Étude,Luxembourg,Luxembourg,57.8,5.042240936
Étude,Luxembourg,Luxembourg,9,5.112063243
Étude,Luxembourg,Luxembourg,34.5,5.330200158
Étude,Luxembourg,Luxembourg,38.3,5.469462289
Étude,Luxembourg,Luxembourg,11.4,5.599236769
Étude,Luxembourg,Luxembourg,Na,5.841927415
Étude,Luxembourg,Luxembourg,9.6,5.910718199
Étude,Luxembourg,Luxembourg,30.2,6.04930939
Étude,Luxembourg,Luxembourg,Na,6.072628539
Étude,Luxembourg,Luxembourg,38.7,6.688199576
Étude,Luxembourg,Luxembourg,0.3,6.774607757
Étude,Luxembourg,Luxembourg,5.1,7.248789608
Étude,Luxembourg,Luxembourg,36.6,7.300628577
Étude,Luxembourg,Luxembourg,23.8,7.531910967
Étude,Luxembourg,Luxembourg,33.2,7.561606357
Étude,Luxembourg,Luxembourg,Na,7.656362869
Étude,Luxembourg,Luxembourg,28.8,8.050852378
Étude,Luxembourg,Luxembourg,30.2,8.050852378
Étude,Luxembourg,Luxembourg,0.2,8.148485096
Étude,Luxembourg,Luxembourg,16.1,8.474459767
Étude,Luxembourg,Luxembourg,28.9,8.727444928
Étude,Luxembourg,Luxembourg,16.1,8.813310858
Étude,Luxembourg,Luxembourg,Na,8.86190964
Étude,Luxembourg,Luxembourg,11.4,8.91080604
Étude,Luxembourg,Luxembourg,26.6,8.91080604
Étude,Luxembourg,Luxembourg,18,9.089298818
Étude,Luxembourg,Luxembourg,38.2,9.748202299
Étude,Luxembourg,Luxembourg,7,9.751801155
Étude,Luxembourg,Luxembourg,32.5,10.18961965
Étude,Luxembourg,Luxembourg,15.3,10.65994152
Étude,Luxembourg,Luxembourg,Na,10.85525311
Étude,Luxembourg,Luxembourg,23.6,10.85525311
Étude,Luxembourg,Luxembourg,9.6,10.87318441
Étude,Luxembourg,Luxembourg,26.4,10.95565982
Étude,Luxembourg,Luxembourg,14.8,11.40358758
Étude,Luxembourg,Luxembourg,44.1,11.42245465
Étude,Luxembourg,Luxembourg,Na,11.5039315
Étude,Luxembourg,Luxembourg,4.6,11.71843494
Étude,Luxembourg,Luxembourg,42.8,12.33726938
Étude,Luxembourg,Luxembourg,10.5,12.35985891
Étude,Luxembourg,Luxembourg,0.8,13.55860455
Étude,Luxembourg,Luxembourg,20.4,13.91477865
Étude,Luxembourg,Luxembourg,4.6,14.10594716
Étude,Luxembourg,Luxembourg,8.4,14.15839333
Étude,Luxembourg,Luxembourg,15.9,14.2601051
Étude,Luxembourg,Luxembourg,38.1,14.39996884
Étude,Luxembourg,Luxembourg,5.9,14.58309866
Étude,Luxembourg,Luxembourg,Na,14.78967108
Étude,Luxembourg,Luxembourg,28.1,15.14779607
Étude,Luxembourg,Luxembourg,17,15.3746114
Étude,Luxembourg,Luxembourg,27.9,16.00738415
Étude,Luxembourg,Luxembourg,Na,16.07912779
Étude,Luxembourg,Luxembourg,11.8,16.44843115
Étude,Luxembourg,Luxembourg,27.6,16.52052842
Étude,Luxembourg,Luxembourg,53.5,16.89573644
Étude,Luxembourg,Luxembourg,17.8,17.04575313
Étude,Luxembourg,Luxembourg,2,17.40012957
Étude,Luxembourg,Luxembourg,22.2,17.78642792
Étude,Luxembourg,Luxembourg,22.1,18.40984972
Étude,Luxembourg,Luxembourg,19.1,18.78800814
Étude,Luxembourg,Luxembourg,32.5,19.44110689
Étude,Luxembourg,Luxembourg,Na,20.06935305
Étude,Luxembourg,Luxembourg,14.2,20.54068148
Étude,Luxembourg,Luxembourg,17.8,20.73769848
Étude,Luxembourg,Luxembourg,14.7,22.41443152
Étude,Luxembourg,Luxembourg,11.1,22.76618725
Étude,Luxembourg,Luxembourg,7.4,23.86644741
Étude,Luxembourg,Luxembourg,29.1,24.42864579
Étude,Luxembourg,Luxembourg,22.8,25.01759605
Étude,Luxembourg,Luxembourg,13.4,25.65670722
Étude,Luxembourg,Luxembourg,18.6,26.01961377
Étude,Luxembourg,Luxembourg,13.5,27.1718902
Étude,Luxembourg,Luxembourg,26.2,27.92219289
Étude,Luxembourg,Luxembourg,13.9,28.06000396
Étude,Luxembourg,Luxembourg,39.2,30.08278596
Étude,Luxembourg,Luxembourg,16.9,32.44633665
Étude,Luxembourg,Luxembourg,14,32.44633665
Étude,Luxembourg,Luxembourg,15.8,33.47783907
Étude,Luxembourg,Luxembourg,21.6,33.56961049
Étude,Luxembourg,Luxembourg,23.1,34.15964331
Étude,Luxembourg,Luxembourg,27.9,35.44618555
Étude,Luxembourg,Luxembourg,2.5,38.40015437
Étude,Luxembourg,Luxembourg,1,39.02631576
Étude,Luxembourg,Luxembourg,0.6,44.43046544
Étude,Luxembourg,Luxembourg,26.2,49.02689828
Étude,Luxembourg,Luxembourg,4.9,49.47027551
Étude,Luxembourg,Luxembourg,Na,52.90747332
Étude,Luxembourg,Luxembourg,24.4,59.5493422
Étude,Luxembourg,Luxembourg,9.2,81.51026078
Étude,Luxembourg,Luxembourg,21.9,82.03348751
Étude,Luxembourg,Luxembourg,Na,114.6304955
